,package,description,category
7251,,"['nursing', 'chemistry', 'deluxe', 'study', 'aid', 'nurse', 'nursing', 'medical', 'student', 'studying', 'chemistry', 'deck', 'included', 'basic', 'bonding', 'hydrocarbon', 'organic', 'periodictable', 'solution', 'polyatomic', 'acid', 'base', 'balance', 'developed', 'phone', 'tablet', 'desktop']",Medical
7322,,"['secure', 'medical', 'record', 'capture']",Medical
7661,,"['offer', 'parent', 'carers', 'informed', 'advice', 'child', 'health', 'wellbeing', 'birth', 'child', 'year', 'old', 'developed', 'parent', 'health', 'visitor', 'homerton', 'university', 'hospital', 'nh', 'foundation', 'trust', 'parent', 'carers', 'professional', 'within', 'hackney', 'city', 'london', 'highlight', 'find', 'nearest', 'health', 'visitor', 'well', 'baby', 'clinic', 'information', 'child', 'health', 'appointment', 'information', 'parent', 'carers', 'health', 'wellbeing', 'link', 'local', 'national', 'information', 'family', 'professional', 'u', 'directly', 'leave', 'feedback', 'service', 'received', 'u', 'provide', 'information', 'health', 'visiting', 'service', 'offer', 'feeding', 'baby', 'child', 'understanding', 'baby', 'keeping', 'child', 'safe', 'child', 'health', 'child', 'progress', 'development', 'additional', 'need', 'disability', 'becoming', 'parent', 'physical', 'health', 'emotional', 'mental', 'health', 'confidentiality']",Medical
7684,,"['health', 'bridge', 'integrates', 'innovation', 'connection', 'offer', 'best', 'user', 'experience', 'ever', 'updating', 'database', 'doctor', 'medical', 'facility', 'medicine', 'record', 'keeping', 'hard', 'got', 'whether', 'doctor', 'patient', 'health', 'bridge', 'keep', 'clean', 'record', 'prescription', 'generated', 'lifetime', 'thus', 'entire', 'record', 'log', 'away', 'doctor', 'developed', 'modular', 'diagnosis', 'module', 'thousand', 'option', 'medicine', 'even', 'medical', 'student', 'health', 'bridge', 'amazing', 'addition', 'study', 'medical', 'education', 'goal', 'transform', 'student', 'practitioner', 'healer']",Medical
7695,,"['ar', 'display', 'streaming', 'ultrasound', 'ultrasound-guided', 'medical', 'procedure']",Medical
7884,,"['vatech', 'india', 'committed', 'digitalize', 'dental', 'practice', 'world', 'class', 'product', 'range', 'digital', 'solution', 'advanced', 'latest', 'technology', 'effective', 'dental', 'consultation', 'apart', 'many', 'tool', 'digitalize', 'dentistry', 'assisting', 'dentist', 'manage', 'hassle-free', 'practice', 'delighted', 'introduce', 'ezpms', 'practice', 'management', 'solution', 'latest', 'window', 'performs', 'multiple', 'task', 'conveniently', 'make', 'sure', 'dentist', 'patient', 'organised', 'consultation', 'great', 'time', 'effective', 'interaction', 'easy', 'access', 'detail', 'unique', 'feature', 'independent', 'platform', 'work', 'offline', 'well', 'online', 'simplicity', 'offer', 'convenience', 'work', 'manage', 'data', 'organised', 'way', 'even', 'mobile', 'network', 'sync', 'make', 'data', 'updated', 'easy', 'reference', 'anytime', 'anywhere', 'ezpms', 'convenient', 'practice', 'management', 'solution', 'integrated', 'information', 'system', 'handling', 'area', 'clinic', 'operation', 'schedule', 'appointment', 'manage', 'access', 'patient', 'detail', 'well', 'organised', 'way', 'securing', 'treatment', 'prescription', 'future', 'reference', 'allows', 'clinician', 'access', 'detail', 'click', 'easy', 'refer', 'button', 'data', 'get', 'encrypted', 'highly', 'secured', 'ensures', 'complete', 'peace', 'mind', 'change', 'inevitable', 'digital', 'age', 'everyone', 'adopting', 'technology', 'dental', 'professional', 'keeping', 'up-to-date', 'changing', 'ecosystem', 'shift', 'making', 'dental', 'practice', 'much', 'easier', 'effective', 'clinician', 'realised', 'actually', 'focussed', 'consultation', 'practice', 'hour', 'world', 'premier', 'dental', 'imaging', 'company', 'vatech', 'leading', 'manufacturer', 'radiographic', 'digital', 'imaging', 'solution', 'medical', 'dental', 'field', 'subsidiary', 'country', 'worldwide', 'vatech', 'india', 'reliable', 'fastest', 'growing', 'brand', 'committed', 'providing', 'dental', 'industry', 'innovative', 'dental', 'solution', 'maintaining', 'primary', 'focus', 'ultimately', 'enhancing', 'quality', 'patient', 'care', 'vatech', 'preferred', 'partner', 'clinician', 'diagnostic', 'imaging', 'endeavor']",Medical
7991,,"['bomma', 'originally', 'developed', 'people', 'dementia', 'viewing', 'listening', 'still', 'possible', 'goal', 'reduce', 'loneliness', 'people', 'experience', 'better', 'computer', 'connected', 'tv', 'switch', 'edit', 'fullscreen', 'mode', 'ctrl', 'e', 'key', 'function', 'bomma', 'add', 'birthday', 'add', 'birthday', 'display', 'person', 'birthday', 'add', 'photo', 'slideshow', 'showing', 'photo', 'stored', 'folder', 'without', 'background', 'music', 'mp3', 'also', 'folder', 'add', 'videoclips', 'add', 'photo', 'slideshow', 'video', 'mp4', 'add', 'r', 'feed', 'paste', 'link', 'r', 'service', 'newspaper', 'item', 'displayed', 'certain', 'period', 'time', 'auto', 'start', 'selected', 'item', 'list', 'started', 'consecutively', 'last', 'item', 'played', 'first', 'item', 'started', 'item', 'auto', 'start', 'active', 'mark', 'selected', 'item', 'mean', 'day', 'item', 'started', 'add', 'delete', 'card', 'connecting', 'usb', 'badge', 'reader', 'neuftech', 'usb', 'reader', 'start', 'item', 'list']",Medical
8056,,"['pathway', 'core', 'first', 'one-of-a-kind', 'companion', 'core', 'first', 'packed', 'expert', 'advice', 'meaningfully', 'impact', 'user', 'communication', 'success', 'based', 'best', 'practice', 'expert', 'field', 'pathway', 'core', 'first', 'provides', 'lesson', 'plan', 'top', 'tip', 'real-world', 'video', 'show', 'parent', 'teacher', 'therapist', 'core', 'first', 'confidence', 'designed', 'expert', 'field', 'pathway', 'core', 'first', 'clear', 'easy-to-follow', 'blueprint', 'getting', 'started', 'continuing', 'grow', 'skill', 'core', 'first', 'developed', 'empower', 'communication', 'partner', 'apply', 'best', 'practice', 'proven', 'technique', 'user', 'simple', 'straight-forward', 'way', 'pathway', 'core', 'first', 'essential', 'resource', 'guide', 'user', 'communication', 'success', 'inside', 'getting', 'started', 'set', 'core', 'first', 'example', 'also', 'find', 'helpful', 'how-to', 'video', 'script', 'based', 'individual', 'grid', 'size', 'goal', 'grid', 'proven', 'resource', 'tool', 'interactive', 'ass', 'individual', 'current', 'skill', 'identify', 'goal', 'track', 'progress', 'pathway', 'print', 'status', 'share', 'others', 'access', 'least', 'lesson', 'plan', 'per', 'goal', 'build', 'skill', 'discover', 'share', 'print', 'build', 'user', 'skill', 'lesson', 'resource', 'equip', 'teach', 'core', 'vocabulary', 'core', 'word', 'lesson', 'book', 'transitioning', 'pecs', 'select', 'implement', 'positive', 'behavior', 'support', 'customize', 'core', 'first', 'print', 'cheat', 'sheet', 'view', 'video', 'instruction', 'easily', 'customize', 'component', 'core', 'first', 'add', 'rearrange', 'vocabulary', 'grow', 'core', 'word', 'systematically', 'simplify', 'grow', 'language', 'top', 'tip', 'identify', 'important', 'thing', 'using', 'core', 'first', 'user', 'learn', 'modeling', 'providing', 'positive', 'communication', 'environment', 'looking', 'success', 'work', 'review', 'share', 'research', 'myth', 'aac', 'core', 'first', 'pathway']",Medical
9360,,"['medical', 'dictionary', 'offline', 'medical', 'disease', 'disorder', 'detailed', 'definition', 'sign', 'symptom', 'diagnosis', 'cause', 'prognosis', 'prevention', 'treatment', 'detailed', 'information', '1000', 'disease', 'probable', 'prescription', 'drug', 'info', 'medical', 'encyclopedia', 'guide', 'disease', 'dictionary', 'hand', 'book', 'emergency', 'lookup', 'disease', 'name', 'assist', 'physician', 'daily', 'practice', 'offline', 'disease', 'dictionary', 'medical', 'condition', 'ranging', 'ebola', 'acne', 'offline', 'work', 'without', 'internet', 'download', 'medical', 'dictionary', 'illness', 'condition', 'disease', 'handy', 'pocket', 'guide', 'physician', 'desk', 'reference', 'find', 'detailed', 'information', 'illness', 'definition', 'reference', 'medical', 'guideline', 'reading', 'research', 'glossary', 'medical', 'condition', 'medical', 'disease', 'dictionary', 'contains', 'latest', 'medical', 'condition', 'symptom', 'used', 'health', 'care', 'professional', 'today', 'excellent', 'coverage', 'disease', 'symptom', 'treatment', 'covering', 'general', 'health', 'internal', 'medicine', 'biomedical', 'science', 'learn', 'disease', 'symptom', 'medical', 'emergency', 'treatment', 'disease', 'download', 'disease', 'drug', 'dictionary', 'medication', 'information', 'medical', 'prescription', 'cure', 'sure', 'search', 'anymore', 'heavy', 'disease', 'book', 'medical', 'dictionary', 'application', 'download', 'io', 'mobile', 'phone', 'medical', 'dictionary', 'healthcare', 'pharmaceutical', 'physician', 'hospital', 'nurse', 'medical', 'student', 'nursing', 'professional', 'pharmacy', 'physician', 'assistant', 'student', 'work', 'clinical', 'practice', 'dispensary', 'disclaimer', 'replace', 'pharmacist', 'doctor', 'consultation', 'content', 'pocket', 'reference', 'educational', 'purpose', 'consult', 'doctor', 'using', 'information']",Medical
9653,,"['visual', 'demonstration', 'exploring', 'latest', 'technology', 'lens', 'different', 'material', 'index', 'thickness', 'shown', 'end', 'user', 'patient', 'able', 'choose', 'lens', 'easily', 'learn', 'lens', 'wearing', 'comfort', 'using', 'understand', 'see', 'different', 'type', 'progressive', 'lens', 'benefit', 'coating', 'photochromic', 'lens', 'function', 'well', 'refractive', 'disorder']",Medical
9870,,"['stellarpacs', 'dicom', 'viewer', 'simple', 'powerful', 'dicom', 'viewer', 'window', 'mobile', 'tablet', 'desktop', 'allows', 'open', 'view', '2d', 'dicom', 'medical', 'image', 'local', 'cloud', 'storage']",Medical
10047,,"['medical', 'public', 'health', 'information', 'sharing', 'environment', 'mphise', 'public/private', 'sector', 'initiative', 'facilitates', 'open', 'sharing', 'medical', 'public', 'health', 'information', 'across', 'organizational', 'boundary', 'internal', 'external', 'government', 'mission', 'mphise', 'identify', 'innovative', 'approach', 'enhancing', 'situational', 'awareness', 'harnessing', 'power', 'social', 'network', 'medium', 'goal', 'enabling', 'community', 'resilience', 'global', 'level', 'mphise', 'chat', 'provides', 'instant', 'messaging', 'capability', 'registered', 'mphise', 'user']",Medical
10505,,"['rcscan', 'text-based', 'speaking', 'communication', 'aid', 'intended', 'people', 'read', 'synthetic', 'speech', 'includes', 'patient', 'al', 'cerebral', 'palsy', 'motor', 'aphasia', 'text', 'input', 'voiced', 'keyboard', 'mouse', 'switch', 'eye-gaze', 'five', 'variant', 'row', 'column', 'scanning', 'combined', 'subtle', 'text', 'prediction', 'abbreviation', 'expansion', 'option', 'jump', 'accepts', 'alternative', 'code', 'also', 'available', 'faster', 'scanning', 'first', 'hour', 'onwards', 'supported', 'language', 'english', 'spanish', 'french', 'dutch', 'german', 'italian', 'portuguese', 'swedish', 'user', 'defined', 'english', 'function', 'caption', 'customised', 'may', 'synthetic', 'speech', 'well', 'stored', 'speech', 'may', 'independently', 'purchased', 'active', 'scanning', 'two', 'three', 'switch', 'faster', 'passive', 'scanning', 'single', 'switch', 'easily', 'learned', 'alternate', 'scanning', 'mixed', 'scanning', 'effective', 'single', 'switch', 'alternative', 'code', 'allows', 'fast', 'input', 'either', 'two', 'three', 'switch', 'effected', 'eye', 'closed', 'well', 'mouse', 'swipe', 'without', 'clicking', 'switch', 'possible', 'user', 'press', 'short', 'long', 'period', 'time', 'option', 'accepts', 'jump', 'may', 'speed', 'scanning', 'even', 'long', 'pause', 'time', 'empty', 'first', 'column', 'allows', 'input', 'ease', 'reduces', 'error', 'text', 'prediction', 'abbreviation', 'expansion', 'may', 'speed', 'communication', 'mouse', 'may', 'replace', 'custom', 'switch', 'either', 'long', 'hold', 'short', 'right', 'click', 'select', 'text', 'prediction', 'presentation', 'screen', 'voice', 'fully', 'customisable', 'even', 'message', 'banking', 'limitation', 'active', 'scanning', 'fastest', 'scanning', 'system', 'offer', 'even', 'combined', 'stored', 'text', 'text', 'prediction', 'remains', 'slow', 'alternative', 'code', 'better', 'touch', 'screen', 'rcscan', 'compare', 'well', 'using', 'one', 'voice', 'communicate', 'rcscan', 'interface', 'os-functions', 'offer', 'environmental', 'control', 'access', 'social', 'medium', 'internet', 'support', 'text', 'many', 'language', 'content', 'stored', 'text', 'abbreviation', 'might', 'improved', 'upon']",Medical
10576,,"['updated', 'talk', 'application', 'designed', 'give', 'without', 'voice', 'voice', 'several', 'section', 'tile', 'designed', 'someone', 'string', 'together', 'sentence', 'better', 'communicate', 'around', 'also', 'dedicated', 'keyboard', 'function', 'person', 'type', 'message', 'computer', 'speak', 'behalf', 'heard', 'many', 'user', 'psp', 'cbd', 'al', 'survived', 'stroke', 'autism', 'text', 'speech', 'designed', 'large', 'touch', 'point', 'customizable', 'home', 'screen', 'customizable', 'section', 'food', 'people', 'place', 'phrase', 'entertainment', 'sport', 'number', 'medical', 'personal', 'information', 'keyboard', 'input', 'large', 'screen', 'keyboard', 'adjust', 'rate', 'speech', 'adjust', 'voice', 'based', 'pc', 'installed', 'voice', 'work', 'great', 'touch', 'mouse', 'keyboard', 'pen', 'depending', 'device', 'review', 'great', 'speech', 'impediment', 'seems', 'person', 'made', 'dealt', 'impairment', 'personally', 'daily', 'communicate', 'aided', 'greatly', 'developer', 'quick', 'respond', 'request', 'thank', 'amazing', 'especially', 'since', 'thank', 'al', 'speak.', 'al', 'took', 'voice', 'able', 'communicate', 'loved', 'one', 'bought', 'eye', 'gaze', 'device', 'could', 'access', 'window', 'tablet', 'found', 'talk', 'everything', 'highly', 'priced', 'program', 'customizable', 'easy', 'customer', 'service', 'top', 'notch', 'love', 'finally', 'speak', 'family', 'talk', 'husband', 'cbd', 'greatly', 'improved', 'life', 'first', 'found', 'text', 'speech', 'customizable', 'developer', 'responds', 'timely', 'fashion', 'husband', 'cbd', 'psp+', 'us', 'surface', 'us', 'touch', 'screen', 'combination', 'mouse', 'navigate', 'mouse', 'help', 'touch', 'accuracy', 'decreased', 'due', 'losing', 'eye', 'muscle', 'control', 'tile', 'keyboard', 'input', 'option', 'greatly', 'improved', 'ability', 'communicate', 'understand', 'need', 'useful', 'text', 'speech', 'speech', 'speech', 'assist', 'talking', 'speaking', 'al', 'psp', 'voice', 'speak', 'assist', 'voice', 'assist']",Medical
10638,,"['chandigarh', 'blood', 'information', 'system', 'indian', 'red', 'cross', 'society', 'initiative', 'sponsored', 'reliance', 'jio', 'infocomm', 'limited', 'social', 'facilitatating', 'citizen', 'union', 'territory', 'chandigarh', 'blood', 'bank', 'detail', 'blood', 'availability', 'search', 'complete', 'blood', 'blood', 'component', 'stock', 'view', 'voluntary', 'donor', 'registration', 'donor', 'search', 'posting', 'emergency', 'blood', 'request', 'administrative', 'used', 'blood', 'bank']",Medical
10807,,"['anima', 're', 'highly', 'specialised', 'production', 'company', 'medical', 'visualisation', 'committed', 'awaken', 'fascination', 'human', 'body', 'insight', 'heart', 'first', 'planned', 'series', 'medical', 'education', 'future', 'within', 'insight', 'heart', 'virtual', 'companion', 'called', 'ani', 'guide', 'function', 'application', 'incredibly', 'impressive', 'visuals', 'myocardial', 'infarction', 'arterial', 'hypertension', 'atrial', 'fibrillation', 'enrich', 'experience', 'take', 'medical', 'education', 'next', 'level', 'able', 'control', 'heart', 'gesture', 'voice', 'control', 'move', 'rotate', 'scale', 'high-resolution', 'heart', 'hologram', 'floating', 'right', 'front', 'experience', 'heartbeat', 'real', 'time', 'fascinating', 'immersive', 'way', 'view', 'heart', 'inside', 'version', 'learn', 'different', 'region', 'annotation', 'view', 'freeze', 'unfreeze', 'function', 'let', 'examine', 'heart', 'every', 'angle', 'distraction', 'insight', 'heart', 'make', 'medical', 'education', 'fun', 'enjoy']",Medical
