,package,description,category
5834,,"['many', 'time', 'office', 'remember', 'line', 'code', 'fix', 'biggest', 'bug', 'guest', 'forgot', 'line', 'code', 'simply', 'write', 'right', 'way', 'ca', 'wait', 'office', 'formula', 'universal', 'code', 'editor', 'formula', 'phone', 'tablet', 'desktop', 'also', 'working', 'make', 'great', 'continuum', 'formula', 'support', 'language', 'c', 'c', 'c++', 'crystal', 'cs', 'diff', 'html', 'java', 'javascript', 'json', 'lua', 'pascal', 'php', 'phyton', 'ruby', 'sql', 'swift', 'objective-c', 'xml', 'even', 'fortran', 'cobol', 'also', 'create', 'file', 'simple', 'code', 'editor', 'awesome', 'organize', 'file', 'tab', 'work', 'file', 'time', 'used', 'search', 'replace', 'something', 'code', 'math', 'whole', 'word', 'case', 'regular', 'expression', 'also', 'see', 'print', 'margin', 'something', 'else', 'shortcut', 'already', 'know', 'save', 'open', 'make', 'file', 'fun', 'codding', 'writing', 'forget', 'coffee']",Developer tools  >  Utilities
5846,,"['adventure', 'work', 'window', 'universal', 'window', 'platform', 'cloud', 'solution', 'based', 'microsoft', 'example', 'database', 'adventure', 'work', 'solution', 'developed', 'within', 'day', 'using', 'logotec', 'studio', 'programming', 'used', 'continuum', 'fully', 'supported', 'freely', 'used', 'read', 'anybody', 'ass', 'functionality', 'logotec', 'studio', 'login', 'admin', 'password', 'admin']",Developer tools  >  Development kits
5847,,"['nortwind', 'en', 'logotec', 'studio', 'window', 'universal', 'window', 'platform', 'cloud', 'solution', 'based', 'microsoft', 'example', 'database', 'northwind', 'solution', 'developed', 'within', 'hour', 'using', 'logotec', 'studio', 'programming', 'used', 'freely', 'used', 'read', 'anybody', 'ass', 'functionality', 'logotec', 'studio', 'continuum', 'fully', 'supported', 'login', 'admin', 'password', 'admin']",Developer tools  >  Development kits
5848,,"['northwind', 'pl', 'logotec', 'studio', 'window', 'universal', 'window', 'platform', 'cloud', 'solution', 'based', 'microsoft', 'example', 'database', 'northwind', 'solution', 'developed', 'within', 'hour', 'using', 'logotec', 'studio', 'programming', 'used', 'continuum', 'fully', 'supported', 'freely', 'used', 'read', 'anybody', 'ass', 'functionality', 'logotec', 'studio', 'login', 'admin', 'password', 'admin']",Developer tools  >  Development kits
5860,,"['code', 'sample', 'common', 'lottie', 'animation', 'scenario', 'accompanies', 'lottie-windows', 'documentation']",Developer tools  >  Design tools
5889,,"['sure', 'everyone', 'know', 'gap', 'closed', 'window', 'remains', 'window', 'store', 'universal', 'project', 'islandwood', 'project', 'westminster', 'recruit', 'many', 'developer', 'many', 'tried', 'write', 'various', 'company', 'ask', 'question', 'window', 'mostly', 'convenient', 'verbose', 'text', 'write', 'together', 'send', 'therefore', 'team', 'project', 'appgap', 'text', 'template', 'put', 'together', 'include', 'important', 'information', 'development', 'current', 'figure', 'window', 'various', 'comparison', 'thing', 'left', 'insert', 'name', 'company', 'well', 'edit', 'greeting', 'sent', 'immediately', 'developer', 'always', 'message', 'text', 'changed', 'course', 'slightly']",Developer tools  >  Utilities
5920,,"['invention', 'open', 'source', 'library', 'c', 'native', 'mobile', 'apps/games', 'targeting', 'window', 'io', 'android', 'platform', 'interactive', 'manual', 'learning', 'develop', 'invention', 'benefit', 'invention', 'code-first', 'api', 'xml', 'file', 'layout', 'arrangeable', 'composable', 'compiles', 'native', 'rapid', 'development', 'window', 'write', 'code', '.net', 'standard', 'class', 'library', 'using', 'invention', 'api', 'android', 'io', 'built', 'xamarin', 'technology', 'write', 'deliver', 'three', 'major', 'store', 'apple', 'itunes', 'io', 'google', 'android', 'window', 'store', 'uwp', 'microsoft', 'visual', 'studio', 'community', 'edition', 'xamarin', 'open-source', 'invention', 'library', 'make', 'mobile', 'app/game', 'development', 'c', 'easy', 'mailto', 'hodgskin.callan', 'gmail.com', 'gitlab', '//gitlab.com/hodgskin-callan/invention']",Developer tools  >  Reference & training
5988,,"['tool', 'fix', 'x-wing', 'alliance', 'tm', 'allow', 'run', 'current', 'pc', 'improved', 'graphic', 'series', 'allows', 'increasing', 'fps', 'limit', 'fps', 'original', 'disc', 'gog.com', 'edition', 'trademark', 'belong', 'respective', 'owner', 'opensource', 'source', 'code', 'available', '//sourceforge.net/p/xwahacker/code/ci/master/tree/', 'us', 'qt', 'framework', 'source', 'available', '//download.qt.io/official_releases/qt/5.15/5.15.0/']",Developer tools  >  Utilities
5994,,"['personalized', 'tool', 'uwp', 'development', 'style', 'code', 'reference']",Developer tools  >  Utilities
6010,,"['tpm', 'return', 'code', 'decoder', 'allows', 'decode', 'error', 'code', 'returned', 'look', 'command', 'available', 'trusted', 'platform', 'module', 'tpm', 'version']",Developer tools  >  Utilities
6128,,"['scrummaster', 'anyone', 'moderating', 'scrum', 'poker', 'session', 'start', 'following', ""'http"", '//scrumpokersession.azurewebsites.net/', 'first', 'session', 'id', 'must', 'defined', 'started', 'id', 'member', 'must', 'connect', 'session', 'backlog', 'item', 'groomed', 'item', 'groomed', 'scrum', 'master', 'reset', 'voting', 'next', 'voting', 'performed', 'session', 'member', 'could', 'leave', 'scrummaster', 'remove', 'member', 'actively']",Developer tools  >  Networking
6136,,"['agile', 'team', 'backlog', 'grooming', 'multi', 'player', 'client', 'server', 'mode', 'detailles', 'scrummaster', 'anyone', 'moderating', 'scrum', 'poker', 'session', 'start', 'following', ""'http"", '//scrumpokersession.azurewebsites.net/', 'first', 'session', 'id', 'must', 'defined', 'started', 'id', 'member', 'must', 'connect', 'session', 'backlog', 'item', 'groomed', 'item', 'groomed', 'scrum', 'master', 'reset', 'voting', 'next', 'voting', 'performed', 'session', 'member', 'could', 'leave', 'scrummaster', 'remove', 'member', 'actively']",Developer tools  >  Development kits
6138,,"['great', 'tool', 'uwp', 'xamarin', 'developer', 'vector', 'icon', 'choose', 'create', 'necessary', 'asset', 'file', 'uwp', 'io', 'mac', 'android', 'project', 'using', 'tool', 'simple', 'simply', 'select', 'vector', 'icon', 'library', 'change', 'size', 'position', 'colour', 'satisfied', 'generate', 'large', 'number', 'correctly', 'scaled', 'named', 'icon', 'png', 'asset', 'scaling', 'scheme', 'used', 'different', 'target', 'platform', 'generated', 'png', 'icon', 'file', 'dropped', 'project', 'saving', 'hour', 'effort', 'creating', 'individual', 'icon', 'platform', 'scaling', 'factor', 'addition', 'xaml', 'file', 'exported', 'icon', 'vector', 'graphic', 'copied', 'dropped', 'wpf', 'uwp', 'application', 'case', 're-sampling', 'existing', 'bitmap', 'graphic', 'many', 'tool', 'take', 'vector', 'path', 'data', 'icon', 'individually', 'generates', 'pixel-perfect', 'scaled', 'version', 'required', 'icon', 'png', 'file', 'typical', 'project', 'output', 'hundred', 'super-accurate', 'icon', 'asset', 'improve', 'quality', 'xaml', 'solution', 'icon', 'vector', 'library', 'built', 'internet', 'connection', 'required']",Developer tools  >  Design tools
6160,,"['developer', 'tool', 'includes', 'generic.xaml', 'theme', 'resource', 'beautiful', 'style', 'controls，some', 'interesting', 'library']",Developer tools  >  Design tools
6161,,"['redux', 'simple', '.net', 'library', 'based', 'redux', 'principle', 'redux', 'simple', 'written', 'rx.net', 'built', 'minimum', 'code', 'scale', 'whatever', '.net', 'application', 'design', 'sample', 'show', 'concrete', 'example', 'reduxsimple', 'make', '.net', 'using', 'redux', 'patern']",Developer tools  >  Development kits
6225,,"['ip', 'grabber', 'allows', 'find', 'internet', 'protocol', 'address', 'information', 'related', 'additionally', 'ip', 'address', 'also', 'useful', 'information', 'ip', 'address', 'change']",Developer tools  >  Networking
6230,,"['display', 'uncompressed', 'yuv', 'rgb', 'file', 'format', 'nv12', 'bgra32', 'rgb24', 'rgba32', 'yv12', 'yuy2', 'uyvy']",Developer tools  >  Utilities
6236,,"['demo', 'application', 'yet', 'another', 'chart', 'component', 'uwp', 'xaml', 'uwp', 'developer', 'chart', 'please', 'check', 'project', 'hosted', 'github', 'package', 'available', 'nuget.org']",Developer tools  >  Design tools
6339,,"['update', 'laser', 'problem', 'connecting', 'android']",Developer tools  >  Utilities
6350,,"['augment', 'iec', 'scl', 'file', 'systemcorp', 'private', 'tag']",Developer tools  >  Design tools
6374,,"['tamil', 'unicode', 'converter', 'convert', 'ids_tamil', 'tab', 'tam', 'bamini', 'tscii', 'text', 'tamil', 'unicode']",Developer tools  >  Utilities
6415,,"['easily', 'optimize', 'size', 'image', 'even', 'without', 'losing', 'quality', 'view', 'allows', 'easily', 'compare', 'different', 'format']",Developer tools  >  Utilities
6464,,"['battery', 'vaild', 'date', 'check']",Developer tools
6466,,"['highly', 'specialized', 'utility', 'combining', 'network', 'database', 'database']",Developer tools  >  Database
6515,,"['tomatime', 'timer', 'simple', 'timer', 'application', 'work', 'also', 'window', 'mobile', 'universal', 'application', 'tomatime', 'help', 'focus', 'work', 'activity', 'pomodoro', 'track', 'task', 'break', 'duration', 'great', 'speed', 'ease-of-use', 'particular', 'suitable', 'software', 'development', 'task', 'useful', 'situation', 'e.g', 'studying', 'work', 'start', 'activity', 'take', 'short', 'break', 'back', 'work', 'start', 'timer', 'every', 'four', 'activity', 'take', 'longer', 'break', 'tomatime', 'set', 'activity', 'break', 'duration', 'minute', 'pomodoro', 'technique®', 'pomodoro®', 'registered', 'trademark', 'francesco', 'cirillo', 'tomatime', 'affiliated', 'francesco', 'cirillo']",Developer tools  >  Utilities
6565,,"['choose', 'existing', 'color', 'clipboard', 'ready', 'piece', 'code', 'c', 'c', 'definition', 'solidcolorbrush', 'definition', 'xaml', 'xaml', 'brush', 'definition', 'html', 'small', 'picture', 'also', 'gradient', 'transformation', 'complementary', 'triadic', 'tetradic', 'monochrome', 'analogous', 'splitcomplementary', 'square']",Developer tools  >  Utilities
6607,,"['simple', 'developer', 'tool', 'let', 'run', 'simple', 'conversion', 'single', 'tool', 'without', 'go', 'online', 'url', 'encoder', 'url', 'decoder', 'sha256', 'md5', 'hash', 'base64', 'encoder', 'decoder', 'base16', 'converter', 'hex', 'string', 'string', 'hex']",Developer tools  >  Utilities
6628,,"['merdog', 'c-style', 'interpreter', 'light', 'add', 'network', 'basic', 'type', 'int', 'char', 'bool', 'string', 'double', 'statement', 'if/elif/else/while/for/do-while/switch', 'pointer', 'alloc', 'memeber', 'due', 'rc', 'merdog', 'release', 'object', 'hand', 'function', 'call', 'function', 'reload', 'structure/', 'member', 'function', 'vector/', 'deque/set/map', 'container', 'utility', 'container', 'count', 'math', 'problem', 'draw', 'console', 'picture', 'icpc', 'oi', 'practice', 'github', 'www.github.com/httohu/merdog']",Developer tools  >  Development kits
6656,,"['appsettings', 'formatter', 'utility', 'designed', 'developer', 'working', 'daily', 'azure', 'easily', 'convert', 'setting', 'application', 'configuration', 'setting', 'azure', 'service', 'vice', 'versa']",Developer tools  >  Utilities
6659,,"['read', 'roei.stream', 'article', 'tip', 'story', 'easily', 'device', 'many', 'requested', 'start', 'writing', 'tip', 'developing', 'uwp', 'application', 'best', 'way', 'start', 'hands-on', 'writing', 'application', 'roei.stream', 'try', 'offer', 'coding', 'example', 'application', 'tip', 'every', 'project', 'encounter', 'includes', 'android', 'application', 'fixsync', 'account', 'sync', 'window', 'application', 'advanced', 'task', 'killer', 'visit', '//roei.stream']",Developer tools  >  Reference & training
6687,,"['demonstration', 'hololens', 'reprojection', 'various', 'condition', 'combination', 'hologram', 'stability', 'tab', 'device', 'portal']",Developer tools  >  Utilities
6775,,"['ufilebrowser', 'sample', 'exercise', 'storage', 'apis', 'also', 'broadfilesystemaccess', 'restricted', 'capability', 'must', 'ask', 'user', 'permission', 'access', 'filesystem', 'broadly', 'without', 'permission', 'able', 'access', 'standard', 'file', 'location', 'uwp', 'access', 'permission', 'access', 'location', 'user', 'access', 'without', 'prompting', 'user', 'grant', 'deny', 'permission', 'time', 'going', 'setting', 'privacy', 'section', 'file', 'system', 'tab', 'first', 'launch', 'show', 'dialog', 'prompt', 'user', 'go', 'setting', 'grant', 'file', 'system', 'permission', 'order', 'accept', 'request', 'user', 'always', 'change', 'mind', 'later', 'going', 'setting', 'privacy', 'file', 'system', 'user', 'change', 'setting', 'running', 'terminate', 'permission', 'applied', 'see', 'information', '//aka.ms/aa63o4w', '//aka.ms/aa63o4y', 'sample', 'source', 'code', 'github', '//aka.ms/aa63h3o']",Developer tools  >  Reference & training
6802,,"['surface', 'demonstrates', 'mixed', 'reality', 'toolkit', 'mrtk', 'input', 'system', 'building', 'block', 'create', 'experience', 'hololens']",Developer tools  >  Development kits
6804,,"['starting', 'brand', 'container', 'easy', 'longer', 'remember', 'environment', 'port', 'volume', 'mapping']",Developer tools  >  Utilities
6973,,"['certificate', 'manager', 'hololens', 'hololens']",Developer tools  >  Utilities
6993,,"['application', 'allows', 'solve', 'uncommon', 'acute', 'occurs', 'recognize', 'rare', 'character', 'know', 'code', 'application', 'support', 'entire', 'unicode', 'range', 'practice', 'without', 'space', 'code']",Developer tools  >  Utilities
6995,,"['simple', 'allows', 'search', 'text', 'file', 'search', 'file', 'folder', 'access', 'example', 'searching', 'supported', 'api', 'window', 'cert', 'kit', 'xml', 'file', 'includes', 'default', 'setting', 'use-case', 'must', 'ask', 'user', 'permission', 'access', 'filesystem', 'broadly', 'without', 'permission', 'able', 'access', 'standard', 'file', 'location', 'uwp', 'access', 'permission', 'access', 'location', 'user', 'access', 'without', 'prompting', 'user', 'grant', 'deny', 'permission', 'time', 'going', 'setting', 'privacy', 'section', 'file', 'system', 'tab', 'first', 'launch', 'show', 'dialog', 'prompt', 'user', 'go', 'setting', 'grant', 'file', 'system', 'permission', 'order', 'accept', 'request', 'user', 'always', 'change', 'mind', 'later', 'going', 'setting', 'privacy', 'file', 'system', 'user', 'change', 'setting', 'running', 'terminate', 'permission', 'applied', 'requires', 'window', 'build', 'onwards']",Developer tools  >  Utilities
7046,,"['receive', 'data', 'bluetooth', 'serial', 'port', 'module', 'display', 'window', 'received', 'data', 'display', 'mode', 'selected', 'string', 'hex', 'change', 'string', 'encoding', 'type', 'setting', 'support', 'multiple', 'character', 'encoding', 'ascii', 'gb2312', 'unicode', 'utf-8', 'big5', 'shift_jis', 'enter', 'string', 'send', 'send', 'box', 'send', 'send', 'string', 'hex', 'extended', 'command', 'set', 'custom', 'command', 'customize', 'list', 'command', 'combine', 'multiple', 'command', 'sent', 'list', 'click', 'send', 'automatically', 'execute', 'list', 'various', 'order', 'waveform', 'display', 'function', 'data', 'sent', 'protocol', 'displayed', 'waveform', 'support', 'waveform', 'lookback', 'function', 'screenshot', 'function']",Developer tools  >  Utilities
7076,,"['project', 'rest', 'rest', 'call', 'executed', 'window', 'device', 'pc', 'tablet', 'hub', 'response', 'easily', 'analyzed', 'project', 'rest', 'offer', 'many', 'advantage', 'browser', 'plugins', 'organization', 'solution', 'export', 'import', 'full', 'version', 'jsonviewer', 'many', 'fast', 'convenient', 'working', 'quick', 'call', 'quickly', 'make', 'call', 'post', 'put', 'delete', 'option', 'head', 'analyze', 'response', 'whether', 'json', 'image', 'path', 'parameter', 'recognized', 'directly', 'url', 'automatically', 'included', 'parameter', 'list', 'standard', 'parameter', 'accept', 'content-type', 'easily', 'adopted', 'json', 'response', 'analyzed', 'directly', 'json', 'viewer', 'solution', 'organize', 'call', 'service', 'project', 'json', 'response', 'within', 'solution', 'export', 'full', 'version', 'solution', 'share', 'colleague', 'check', 'version', 'control', 'rest', 'manager', 'organize', 'call', 'project', 'service', 'inherit', 'parameter', 'url', 'user', 'name', 'etc', 'comfortably', 'projects/services', 'call', 'response', 'easily', 'analyzed', 'reused', 'execution', 'post', 'call', 'full', 'version', 'put', 'delete', 'head', 'option', 'call', 'json', 'box', 'json', 'box', 'json', 'data', 'easily', 'parsed', 'tree', 'view', 'analysis', 'json', 'response', 'sent', 'quickly', 'rest', 'manager', 'json', 'box', 'request', 'history', 'save', 'executed', 'requests/responses', 'collection', 'view', 'time', 'tutorial', 'tutorial', 'guide', 'first', 'step', 'project', 'rest', 'includes', 'many', 'make', 'working', 'simple', 'fast', 'efficient', 'automatic', 'detection', 'path', 'parameter', 'inheritance', 'parameter', 'value', 'call', 'duplication', 'call', 'service', 'project', 'question', 'suggestion', 'please', 'u', 'via', 'certain', 'unlocked', 'via', 'inapp', 'purchase']",Developer tools  >  Utilities
