,package,description,category
5054,,"['palettebook', 'allows', 'store', 'collection', 'color', 'art/design', 'work', 'later', 'past', 'pretty', 'difficult', 'process', 'note', 'color', 'future', 'palettebook', 'beautiful', 'clear', 'interface', 'add', 'color', 'copy', 'ease', ""'ll"", 'able', 'spend', 'time', 'using', 'color', 'project', 'rather', 'finding']",Multimedia design  >  Illustration & graphic design
5444,,"['fun', 'randomly', 'generating', 'complex', 'geometric', 'shape', 'wallpaper', 'icon', 'logo']",Multimedia design  >  Illustration & graphic design
5486,,"['modifymovie', 'modify', 'video', 'quality.improving', 'video', 'quality', 'difficult.in', 'retouching', 'process', 'order', 'important.this', 'define', 'process', 'order', 'may', 'able', 'improve', 'video', 'quality', 'old', 'movie', 'shaky', 'movie', 'attention', 'sound', 'source', 'movie', 'copied', 'destination', 'function', 'denoise', 'shake', 'correct', 'recommend', 'resolution', '640x360', 'brightness', 'adjastment', 'resize', 'processing', 'heavy', 'recommend', 'using', 'short', 'movie', 'ex', 'sec', 'first', 'time', 'process', 'wmv', 'mp4', 'mov', 'format', 'file', 'file', 'read', 'usage', 'selecting', 'input', 'file', 'drop', 'movie', 'file', 'selecting', 'image', 'process', 'double', 'clicking', 'image', 'process', 'pushing', 'run', 'button', 'trail', 'period', 'day']",Multimedia design  >  Photo & video production
5513,,"['draw', 'datetime', 'movie', 'date', 'based', 'file', 'create', 'date', 'time', 'file', 'update', 'date', 'time', 'file', 'item', 'date', 'time', 'custom', 'user', 'define', 'trial', 'period', 'day']",Multimedia design  >  Photo & video production
5693,,"['simple', 'easy', 'mp3', 'cutter', 'contains', 'cut', 'join', 'function', 'split', 'mp3', 'format', 'audio', 'key', 'save', 'local']",Multimedia design  >  Music production
6243,,"['draw', 'sketch', 'create', 'unleash', 'creativity', 'cartoon', 'ink', 'using', 'touch', 'cartoon', 'ink', 'create', 'beautiful', 'cartoon', 'pen', 'touch', 'screen', 'even', 'mouse', 'draw', 'sketchbook', 'review', 'idea', 'undo-redo', 'enables', 'go', 'back', 'time', 'beginning', 'drawing', 'experience', 'take', 'picture', 'background', 'draw', 'project', 'development', 'stay', 'tuned']",Multimedia design  >  Illustration & graphic design
6352,,"['pixel', 'art', 'studio', 'edition']",Multimedia design  >  Illustration & graphic design
6382,,"['today', 'high', 'speed', 'information', 'culture', 'make', 'fast', 'choice', 'buy', 'ever', 'successful', 'designer', 'vie', 'viewer', 'eye', 'increasingly', 'ingenious', 'technique', 'iain', 'anderson', 'teach', 'least', 'way', 'attract', 'drive', 'viewer', 'eye', 'design', 'way', 'grab', 'viewer', 'eye', 'using', 'iain', 'crap', 'method', 'yes', 'read', 'right', 'crap', 'contrast', 'repetition', 'alignment', 'proximity', 'see', 'rule', 'work', 'iain', 'immediately', 'show', 'example', 'may', 'necessary', 'bend', 'even', 'break', 'rule', 'learned', 'watching', 'course', 'better', 'grasp', 'iain', 'crap', 'design', 'principle', 'well', 'sometimes', 'apply', 'order', 'create', 'eye-catching', 'outstanding', 'original', 'design', 'watch', 'course', 'essential', 'design', 'tool', 'design', 'toolbox', 'today']",Multimedia design  >  Illustration & graphic design
6622,,"['create', 'design', 'world', 'around', 'augmented', 'reality']",Multimedia design  >  Illustration & graphic design
6889,,"['video', 'dubbing', 'complete', 'tool', 'video', 'dubbing', 'using', 'subtitle', 'file', 'modern', 'life', 'video', 'everywhere', 'whether', ""'re"", 'professional', 'podcast', 'share', 'life', 'video', 'whether', ""'re"", 'using', 'video', 'introduce', 'product', ""'re"", 'giving', 'user', 'instruction', 'using', 'video', 'many', 'time', 'may', 'voice', 'hard-earned', 'video', 'also', 'time', 'might', 'provide', 'audio', 'video', 'different', 'country', 'video', 'audience', 'different', 'country', 'point', 'voice', 'video', 'different', 'language', 'however', 'professional', 'voice', 'actor', 'expensive', 'synthesis', 'video', 'audio', 'cumbersome', 'easier', 'cheaper', 'way', 'voice', 'video', 'answer', 'yes', 'video', 'dubbing', 'software', 'video', 'dubbing', 'complete', 'tool', 'video', 'dubbing', 'using', 'subtitle', 'file', 'provide', 'video', 'subtitle', 'file', 'video', 'dubbing', 'generates', 'audio', 'based', 'subtitle', 'synthesizes', 'audio', 'video', 'immediately', 'dubbing', 'video', 'many', 'voice', 'actor', 'video', 'dubbing', 'answer', 'many', 'many', 'voice', 'actor', 'world', 'video', 'dubbing', 'window', '10-based', 'software', 'installed', 'voice', 'window', 'used', 'video', 'dubbing', 'video', 'dubbing', 'accurately', 'read', 'based', 'timeline', 'subtitle', 'file', '.srt', '.vvt', 'generates', 'audio', 'preview', ""'re"", 'satisfied', 'preview', 'craft', 'video', 'click', 'process', 'done', 'video', 'dubbing', 'third-party', 'video', 'tool', 'waiting', 'download', 'video', 'dubbing', 'add', 'luster', 'video']",Multimedia design  >  Photo & video production
7334,,"['siobhan', 'twomey', 'go-to', 'artist/instructor', 'drawing', 'animation', 'give', 'u', 'perspective', 'creating', 'background', 'art', 'animation', 'first', 'learn', 'production', 'convention', 'background', 'design', 'fit', 'production', 'pipeline', 'siobhan', 'teach', 'language', 'trade', 'communicate', 'idea', 'interpret', ""director's/producer"", 'idea', 'layout', 'storyboards', 'different', 'type', 'shot', 'next', 'siobhan', 'explains', 'stage', 'scene', 'frame', 'action', 'show', 'interpret', 'shot', 'compose', 'background', 'enhances', 'story', 'movement', 'personality', 'character', 'let', 'perspective', 'penultimate', 'section', 'angle', 'perspective', 'influence', 'size', 'scope', 'proportion', 'character', 'surroundings', 'course', 'come', 'conclusion', 'outlook', 'creating', 'background', 'animation', 'come', 'across', 'desk']",Multimedia design  >  Illustration & graphic design
7858,,"['bring', 'painter', 'inside', 'create', 'beautiful', 'painting', 'illustration', 'using', 'intutive', 'tool', 'make', 'imagination', 'reality']",Multimedia design  >  Illustration & graphic design
7946,,"['curve', 'text', 'hype', 'cool', 'graphic', 'generator', 'warp', 'text', 'top', 'bottom', 'curve', 'using', 'advanced', 'algorithm', 'includes', 'special', 'interpolation', 'technique', 'geometric', 'harmonic', 'function', 'give', 'curve', 'text', 'perspective', 'look', 'end', 'appearing', 'thicker', 'coupled', 'extremely', 'easy', 'what-you-see-is-what-you-get', 'wysiwyg', 'user', 'interface', 'adjusting', 'curve', 'path', 'create', 'beautiful', 'artistic', 'lively', 'interesting', 'unusual', 'text', 'image', 'curve', 'text', 'type', 'font', 'including', 'international', 'type', 'font', 'support', 'stacked', 'text', 'text', 'symbol', 'besides', 'generating', 'image', 'sharing', 'also', 'generate', 'extremely', 'optimized', 'scalable', 'vector', 'graphic', 'svg', 'curve', 'regression', 'curve', 'fitting', 'output', 'scaling', 'svg', 'curve', 'text', 'vector', 'incorporated', 'many', 'vector', 'graphic', 'painting', 'printing', 'application']",Multimedia design  >  Illustration & graphic design
8833,,"['brandee', 'simplest', 'diy', 'quickly', 'create', 'edit', 'logo', 'phone', 'tablet', 'desktop', 'professionally', 'designed', 'logo', 'graphic', 'spread', 'across', 'wide', 'range', 'category', 'genre', 'creating', 'brand', 'identity', 'small', 'business', 'startup', 'could', 'easier', 'simple', 'intuitive', 'user', 'interface', 'top', 'line', 'tool', 'customising', 'logo', 'business', 'brandee', 'logo', 'generator', 'breeze', 'open', 'stylish', 'logo', 'creator', 'pick', 'category', 'type', 'name', 'brand', 'tagline', 'brandee', 'logo', 'generator', 'auto', 'magically', 'generates', 'several', 'logo', 'graphic', 'beautiful', 'text', 'font', 'customised', 'brand', 'edit', 'design', 'custom', 'logo', 'within', 'minute']",Multimedia design  >  Illustration & graphic design
8865,,"['simple', 'photo', 'retouching', 'tool', 'transform', 'adjustment', 'shear', 'filling', 'image', 'layer', 'selection', 'think', 'p', 'complex', 'might', 'well', 'try']",Multimedia design  >  Illustration & graphic design
8966,,"['beauty++', 'many', 'function', 'editing', 'picture', 'even', 'add', 'art', 'effect', 'make', 'real', 'painting', 'selfie', 'version', 'improve', 'ui', 'function', 'color', 'correction', 'hue/saturation/brightness', 'crop/resize', 'lot', 'filter', 'art', 'effect/retro', 'style']",Multimedia design
9004,,"['logo', 'foundry', 'professional', 'logo', 'design', 'suite', 'let', 'create', 'powerful', 'branding', 'business', 'matter', 'minute', 'make', 'better', 'designer', 'even', 'forbes', 'featured', 'forbes', 'make', 'better', 'designer', 'even', 'product', 'hunt', 'tech', 'march', '14th', 'next', 'launch', 'ticker', 'design', 'taxi', 'enter.co', 'logo', 'foundry', 'designed', 'ease', 'mind', 'hence', 'used', 'professional', 'designer', 'people', 'without', 'prior', 'design', 'experience', 'create', 'custom', 'creative', 'beautiful', 'looking', 'logo', 'matter', 'minute', 'logo', 'foundry', 'great', 'collection', 'in-built', 'tool', 'let', 'create', 'professional', 'looking', 'logo', 'whatever', 'branding', 'create', 'may', 'logo', 'sticker', 'label', 'logo', 'foundry', 'let', 'create', 'ease', 'follow', 'u', '//www.logomakerapp.com', 'facebook', '//www.facebook.com/logofoundryapp', 'twitter', '//twitter.com/logofoundry']",Multimedia design  >  Illustration & graphic design
9215,,"['random', 'color', 'worry', 'scroll', 'till', 'find', 'something', 'taste']",Multimedia design  >  Illustration & graphic design
9388,,"['official', 'application', 'brilliant', 'skin', 'essential', 'inc.', 'used', 'manage', 'partner', 'application', 'screening', 'rendering', 'virtual', 'id', 'window', 'preferably', 'used', 'bsei', 'admin', 'ca', 'used', 'partner', 'partner', 'please', 'bsei', 'official', 'instead']",Multimedia design  >  Illustration & graphic design
9390,,"['improve', 'drawing', 'hd', 'look']",Multimedia design  >  Illustration & graphic design
9585,,"['cut', 'excellent', 'part', 'audio', 'file', 'join', 'lot', 'audio', 'file', 'file', 'please', 'test', 'mp3', 'cutter', 'joiner', 'best', 'choice', 'mp3', 'cutter', 'joiner', 'consists', 'mp3', 'cutter', 'mp3', 'joiner', 'much', 'easier', 'highlight', 'mp3', 'file', 'mp3', 'cutter', 'function', 'howerver', 'mp3', 'joiner', 'function', 'perfectly', 'join', 'many', 'audio', 'file']",Multimedia design  >  Music production
9625,,"['designing', 'pattern', 'convert', 'image', 'pattern', 'type', 'stitch', '=loom/square', '=brick', '=pyote', 'drop', 'drop', 'drop', '=gourd', '=right', 'angle', 'weave', '1x1', '2x1', '2x2', '3x3', '=super', 'right', 'angle', 'weave', '=hexagon', 'angle', 'weave', '=triangle', 'weave', '1x1', '2x2', '3x3', '4x4', '=herringbone', '=netting', 'bead', 'bead', 'bead', 'modified', '-save', 'load', 'pattern', '-save', 'pattern', 'image', '-convert', 'image', 'pattern', '-control', 'bead', 'shape', 'size', 'number', 'row', 'column']",Multimedia design  >  Illustration & graphic design
9644,,"['application', 'easy', 'drawing', 'coloring', 'handwritten', 'note']",Multimedia design  >  Illustration & graphic design
9659,,"['igifmaker', 'help', 'create', 'animated', 'gifs', 'watching', 'online', 'video', 'please', 'refer', 'snapshot', 'two', 'three', 'mouse', 'click', 'produce', 'wanted', 'gifs', 'without', 'downloading', 'video', 'compared', 'online', 'video-to-gif', 'service', 'igifmaker', 'software', 'computer', 'always', 'work', 'well', 'ever', 'online', 'service', 'may', 'stop', 'working', 'plenty', 'simultaneous', 'requirments', 'poor', 'network', 'quality']",Multimedia design  >  Photo & video production
9675,,"['convert', 'image', 'pattern', 'type', 'stitch', '=loom/square', '=brick', '=pyote', '=right', 'angle', 'weave', '-save', 'pattern', 'image', '-convert', 'image', 'pattern', '-control', 'bead', 'shape', 'size', 'number', 'row', 'column']",Multimedia design  >  Illustration & graphic design
9716,,"['painting', 'tool', 'made', 'exclusively', 'complete', 'color', 'graphic', 'pixia', 'painting', 'program', 'developed', 'exclusively', 'beautiful', 'full', 'color', 'graphic', 'maximum', 'graphic', 'size', 'x', 'pixel', 'number', 'layer', 'depend', 'memory', 'size', 'peripheral', 'gadget', 'applicable', 'printer', 'made', 'microsoft', 'window', 'tablet', 'wacom', 'microsoft', 'surface', 'etc', 'digital', 'still', 'camera', 'wia', 'twain', 'supported']",Multimedia design  >  Illustration & graphic design
9795,,"['program', 'dpcviwer', 'compare', 'different', 'photo', 'photo', 'bit', 'vague', 'poorly', 'exposed', 'capture', 'moment', 'select', 'best', 'functional', 'program', 'program', 'synchronously', 'scan', 'certain', 'section', 'photo', 'better', 'comparison']",Multimedia design  >  Photo & video production
9847,,"['powerful', 'yet', 'easy', 'graphic', 'design', 'fotojet', 'designer', 'make', 'graphic', 'design', 'easier', 'ever', 'give', 'ability', 'design', 'pro', 'template', 'thousand', 'resource', 'powerful', 'editing', 'tool', 'professional', 'skill', 'anyone', 'create', 'unique', 'design', 'social', 'medium', 'graphic', 'card', 'invitation', 'poster', 'flyer', 'banner', 'matter', 'second', 'whether', 'design', 'novice', 'love', 'customizing', 'graphic', 'personal', 'various', 'occasion', 'highly', 'experienced', 'designer', 'want', 'create', 'professional', 'design', 'always', 'find', 'inspiration', 'fotojet', 'designer', 'highlighted', 'abundant', 'template', 'resource', 'almost', 'social', 'medium', 'graphic', 'template', 'covered', 'including', 'facebook', 'cover/post', 'youtube', 'channel', 'art/thumbnail', 'google+', 'cover', 'twitter', 'header', 'tumblr', 'banner', 'header', 'instagram', 'post', 'pinterest', 'graphic', 'well-designed', 'template', 'card', 'invitation', 'poster', 'flyer', 'logo', 'facebook', 'ad', 'leaderboard', 'magazine', 'cover', 'text', 'font', 'preset', 'text', 'style', 'applied', 'click', 'preset', 'clipart', 'image', 'choose', 'preset', 'line', 'shape', 'set', 'background', 'solid/gradient', 'color', 'fill', 'preset', 'pattern', 'add', 'photo', 'computer', 'facebook', 'online', 'photo', 'stock', 'personalize', 'design', 'freely', 'photo', 'edited', 'freely', 'crop', 'photo', 'show', 'exact', 'part', 'apply', 'popular', 'photo', 'effect', 'make', 'outstanding', 'handy', 'text', 'editing', 'tool', 'set', 'text', 'font', 'size', 'style', 'color', 'effect', 'move', 'resize', 'rotate', 'element', 'per', 'requirement', 'select', 'multiple', 'element', 'edit', 'quickly', 'useful', 'tool', 'design', 'ease', 'layer', 'management', 'undo/redo', 'auto', 'snap', 'etc', 'save', 'share', 'save', 'design', 'jpg', 'png', 'image', 'share', 'facebook', 'twitter', 'pinterest', 'tumblr']",Multimedia design  >  Illustration & graphic design
10110,,"['funbox', 'studio', 'tool', 'used', 'make', 'song', 'lyric', 'karaoke', 'displayed', 'funbox', 'market', 'allow', 'user', 'create', 'version', 'karaoke', 'song', 'either', 'private', 'consumption', 'share', 'friend', 'using', 'onedrive', 'share', 'world', 'funbox', 'market', 'publishing', 'funbox', 'market', 'instantaneous', 'without', 'approval', 'monitor', 'many', 'user', 'downloaded', 'purchased', 'creation', 'reckon', 'best', 'way', 'share', 'creation', 'via', 'funbox', 'market', 'maintaining', 'ownership', 'creation', 'user', 'downloaded', 'mp3', 'redistribute', 'medium', 'third', 'party', 'publication', 'singing', 'performance', 'merge', 'karaoke', 'music', 'also', 'recording', 'musical', 'performance', 'playing', 'guitar', 'singing', 'recorded', 'simultaneously', 'mp3', 'file', 'also', 'video', 'record', 'dancing', 'performance', 'sync', 'song', 'published', 'video', 'funbox', 'market', 'sharing', 'funbox', 'studio', 'keep', 'track', 'publication', 'displayed', 'item', 'grid', 'view', 'quantity', 'user', 'download/purchases', 'displayed', 'item', 'funbox', 'studio', 'streamline', 'production', 'process', 'simple', 'logical', 'top', 'sequence', 'start', 'setting', 'microphone', 'voice', 'recording', 'add', 'echo', 'reverb', 'next', 'sing', 'tune', 'favourite', 'song', 'record', 'performance', 'satisfied', 'mp3', 'recording', 'proceed', 'embed', 'photo', 'mp3', 'using', 'addthumbnail', 'photo', 'saved', 'mp3', 'format', 'tag', 'version', 'id3v2.3', 'downloaded', 'mp3', 'tag', 'version', 'convert', 'using', 'software', 'mp3tag', 'audacity', 'stage', 'share', 'friend', 'onedrive', 'view-link', 'generated', 'sharetoonedrive', 'friend', 'add', 'lyric', 'contains', 'tool', 'create', 'karaoke', 'lyric', 'timing', 'would', 'post', 'several', 'tutorial', 'tool', 'www.funboxweb.com', 'generally', 'select', 'mp3', 'file', 'corresponding', 'lyric', 'file', 'txt', 'format', 'lrc', 'format', 'lrc', 'format', 'start', 'highlight', 'time', 'provided', 'set', 'ending', 'time', 'line', 'lyric', 'provide', 'time-slider', 'tool', 'user', 'drag', 'slider', 'sync', 'song', 'timing', 'word', 'automatically', 'set', 'finally', 'upon', 'posting', 'mp3', 'onedrive', 'proceed', 'publish', 'funbox', 'market', 'mp3', 'file', 'kept', 'onedrive', 'link-photo', '150x150', 'pixel', 'submitted', 'funbox', 'market', 'sharing', 'mp3', 'file', 'video', 'never', 'submitted', 'server', 'user', 'download', 'onedrive', 'internal', 'storage', 'folder', 'mp3', 'file', 'saved', 'user', 'music', 'library', 'unlike', 'mp3', 'user', 'download', 'published', 'video', 'footage', 'funbox', 'market', 'userfootage', 'able', 'save', 'video', 'library', 'intentional', 'video', 'file', 'big', 'generally', 'user', 'prefer', 'save', 'external', 'hard', 'drive', 'user', 'download', 'footage', 'video', 'correct', 'format', 'mkv', 'mt', 'mp4', 'automatically', 'preserve', 'original', 'hd', 'video', 'format', 'without', 'conversion', 'uploading', 'user', 'playback', 'video', 'production', 'in-sync', 'karaoke', 'song', 'funbox', 'artist', 'name', 'video', 'file', 'full', 'name', 'song', 'format', 'titlename-artistname', 'yourname', 'provide', 'password', 'unique', 'user', 'publish', 'funbox', 'market', 'security', 'reason', 'please', 'provide', 'password', 'never', 'internet', 'transaction', 'trial', 'anonymous', 'provide', 'fake', 'intention', 'keep', 'user', 'personal', 'data', 'server', 'authentication', 'needed', 'registration', 'user', 'access', 'distribute', 'third', 'party', 'however', 'retrieve', 'loss', 'password', 'u', 'check', 'genuine', 'owner', 'address', 'safeguard', 'user', 'account', 'fake', 'entertained', 'remove', 'tiny', 'photo', 'data', 'related', 'publication', 'time', 'delete', 'item', 'onedrive', 'link', 'broken', 'may', 'remove', 'broken', 'published', 'item', 'reserved', 'right', 'remove', 'published', 'item', 'breach', 'rule', 'regulation', 'set', 'microsoft', 'store', 'advise', 'user', 'test', 'market', 'first', 'creation', 'well', 'accepted', 'would', 'put', 'price', 'please', 'intention', 'u', 'funboxmarket', 'gmail.com']",Multimedia design  >  Music production
