,package,description,category
6092,,"['unable', 'access', 'website', 'worried', 'unprotected', 'wi-fi', 'hotspot', 'anonymous', 'protected', 'surveillance', 'hacker', 'touch', 'vpn', 'secure', 'vpn', 'proxy–', 'best', 'solution', 'surf', 'freely', 'securely', 'anonymously', 'touch', 'vpn', 'unlimited', 'vpn', 'highlight', 'touch', 'vpn', 'secure', 'vpn', 'proxy', 'window', 'credit', 'card', 'information', 'needed', 'trial', 'offered', 'unlimited', 'truly', 'unlimited', 'session', 'speed', 'bandwidth', 'limitation', 'simple', 'unblock', 'world', 'touch', 'connect', 'button', 'secured', 'strong', 'ssl', 'encryption', 'make', 'fully', 'anonymous', 'secured', 'best', 'vpn', 'choice', 'always', 'open', 'feedback', 'suggestion', 'shoot', 'northghost.com', 'touch', 'vpn', 'love', 'u', 'forget', 'spread', 'love', 'giving', 'u', '5-stars', 'vpn', 'vpn', 'stand', 'virtual', 'private', 'network', 'connecting', 'vpn', 'server', 'touch', 'vpn', 'example', 'set', 'secured', 'encrypted', 'connection', 'server', 'another', 'country', 'encryption', 'process', 'data', 'filtered', 'blocked', 'live', 'sweden', 'example', 'connect', 'vpn', 'server', 'u', 'traffic', 'would', 'look', 'coming', 'united', 'state', 'instead', 'sweden', 'using', 'vpn', 'vpn', 'able', 'unblock', 'geo-restricted', 'censored', 'service', 'facebook', 'pandora', 'youtube', 'online', 'privacy', 'security', 'greatly', 'bolstered', 'surfing', 'completely', 'anonymously', 'vpn', 'vs.', 'proxy', 'vpn', 'proxy', 'conceal', 'user', 'identity', 're-routing', 'internet', 'traffic', 'change', 'ip', 'proxy', 'server', 'however', 'completely', 'browser', 'based', 'whether', 'using', 'chrome', 'safari', 'firefox', 'might', 'compatible', 'certain', 'non-browser', 'technology', 'unlike', 'proxy', 'vpn', 'service', 'encrypts', 'traffic', 'work', 'internet', 'based', 'service', 'summary', 'vpn', 'provide', 'online', 'freedom', 'privacy', 'security', 'touch', 'vpn', 'touch', 'vpn', 'unlimited', 'secured', 'super', 'easy', 'connect', 'server', 'sweden', 'united', 'kingdom', 'denmark', 'france', 'united', 'state', 'netherlands', 'canada', 'enjoy', 'unlimited', 'online', 'privacy', 'freedom', 'touch', 'vpn', 'access', 'country', 'bypass', 'geo-restrictions', 'unblock', 'wherever', 'access', 'site', 'blocked', 'censored', 'government', 'school', 'workplace', 'evade', 'firewall', 'unblock', 'facebook', 'watch', 'youtube', 'circumvent', 'voip', 'limitation', 'touch', 'vpn', 'unblocks', 'vpn', 'protect', 'data', 'hacker', 'connected', 'public', 'wi-fi', 'hotspot', 'name', 'password', 'personal', 'information', 'easily', 'compromised', 'touch', 'vpn', 'encrypts', 'data', 'provides', 'banking-level', 'security', 'best', 'protection', 'touch', 'vpn', 'one-click', 'vpn', 'proxy', 'service', 'touch', 'vpn', 'contains', 'button', 'button', 'connects', 'many', 'anonymous', 'server', 'speed', 'faster', 'proxy', 'running', 'save', 'device', 'battery', 'completely', 'unlimited', 'vpn', 'surf', 'anonymously', 'avoid', 'snooped', 'isp', 'prevent', 'website', 'ad', 'tracking', 'targeting', 'touch', 'vpn', 'change', 'ip', 'address', 'online', 'identity', 'anonymous', 'internet', 'activity', 'inaccessible', 'prying', 'eye', 'business', 'big', 'shout', 'thank', 'user', 'love', 'u', 'spread', 'love', 'join', 'million', 'using', 'touch', 'vpn']",Security
6442,,"['generates', 'random', 'password', 'series', 'english', 'word']",Security  >  Personal security
6504,,"['application', 'hide', 'message', 'plain', 'image', 'image', 'shared', 'cloud', 'service', 'social', 'medium', 'initiate', 'able', 'read', 'message', 'secret', 'tidings', 'us', 'steganography', 'also', 'known', 'art', 'hiding', 'encrypted', 'message', 'attract', 'attention', 'unauthorized', 'attacker', 'communication', 'unsuspicious', 'carrier', 'data', 'add', 'another', 'level', 'security', 'conversation', 'secret', 'tidings', 'allows', 'compose', 'message', 'text', 'attachment', 'hide', 'message', 'image', 'hidden', 'message', 'secured', 'password', 'attachment', 'text', 'restored', 'receiver']",Security  >  Personal security
6806,,"['proxy', 'list', 'offer', 'proxy', 'country', 'origin', 'proxy', 'list', 'updated', 'every', 'minute', 'level', 'proxy', 'according', 'anonymity', 'elite', 'proxy', 'highly', 'anonymous', 'proxy', 'server', 'ca', 'detect', 'whether', 'using', 'proxy', 'anonymous', 'proxy', 'server', 'know', 'using', 'proxy', 'ca', 'know', 'real', 'ip', 'transparent', 'proxy', 'server', 'know', 'using', 'proxy', 'also', 'know', 'real', 'ip', 'please', 'note', 'proxy', 'public', 'proxy', 'collect', 'control', 'unstable', 'die', 'fast']",Security  >  PC protection
6887,,"['jenigmaxiv', 'asymmetric', 'cryptology', 'application', 'allow', 'secure', 'communication', 'two', 'party', 'creating', 'secure', 'encrypted', 'database', 'user', 'content', 'application', 'us', 'public-private', 'key', 'methodology', 'employed', 'rsa', 'rivest–shamir–adleman', 'cryptosystems', 'user', 'option', 'creating', 'public', 'key', 'relying', 'application', 'default', 'public', 'key', 'application', 'randomly', 'generates', 'facet', 'needed', 'rsa', 'method', 'using', 'big', 'integer', 'method', 'refer', 'information', 'provided', 'acknowledgement', 'public', 'key', 'modulus', 'text', 'file', 'created', 'transmission', 'party', 'secure', 'communication', 'take', 'place', 'public', 'key', 'provider', 'pass', 'key', 'value', 'pair', 'second', 'party', 'receiver', 'key', 'value', 'pair', 'required', 'download', 'file', 'computer', 'loaded', 'drag', '/drop', 'file', 'corresponding', 'text', 'box', 'encrypt', 'storage', 'private', 'database', 'key', 'value', 'pair', 'used', 'time', 'create', 'cypher', 'text', 'trnasmission', 'key', 'value', 'pair', 'provider', 'correspoindingly', 'provider', 'upon', 'receiving', 'encrypted', 'text', 'file', 'drag/drop', 'file', 'decrypt', 'recover', 'plaintext', 'message', 'sent', 'simple', 'text', 'block', 'test', 'file', 'generated', 'transmission', 'saved', 'application', 'secure', 'encrypted', 'data', 'saved', 'key', 'value', 'pair', 'generator', 'computer', 'responsibiltiy', 'user', 'maintain', 'security', 'data', 'although', 'reasonable', 'care', 'taken', 'ensure', 'correctness', 'implementation', 'liability', 'responsibility', 'person', 'entity', 'respect', 'loss', 'damage', 'caused', 'alleged', 'caused', 'directly', 'indirectly', 'application', 'disclaimed']",Security  >  Personal security
7084,,"['able', 'encrypt', 'decrypt', 'text', 'conversation', 'document', 'share', 'via', 'whatsapp', 'facebook', 'telegram', 'etc', 'allow', 'properly', 'protect', 'conversation', 'document', 'third', 'party', 'thanks', 'powerful', 'encrypting', 'code', 'note', 'order', 'encrypt/decrypt', 'text', 'conversation', 'user', 'install', 'application', 'version', 'come', 'given', 'password', 'default', 'order', 'proceed', 'encrypt/decrypt', 'process', 'meaning', 'third', 'party', 'intercepting', 'encrypted', 'message', 'could', 'eventually', 'decrypt', 'case', 'message/document', 'encrypted', 'version', 'case', 'protection', 'premium', 'version', 'text', 'encrypt', 'whatsapp', 'premium', 'available', 'allowing', 'extra', 'security', 'comunications', 'messages/documents', 'strongest', 'algorithm', 'system', 'choose', 'password', 'encrypt/decrypt']",Security  >  Personal security
7095,,"['s/mime', 'reader', 'allows', 'decrypt', 'read', 's/mime', 'encrypted', 'email', '.p7m', 'private', 'key', 'imported', 'import', 'several', 'key', 'diffrent', 'certificate', 'file', 'enables', 'address', 'import', 'historic', 'certificate']",Security  >  Personal security
7359,,"['data', 'security', 'ssakdook', 'application', 'protects', 'mail', 'message', 'protect', 'data', 'leaking', 'even', 'share', 'product', 'function', 'encrypt', 'data', 'input', 'document', 'memo', 'address', 'book', 'etc', 'well', 'sharable', 'data', 'message', 'e-mail', 'etc.', 'friend', 'installed', 'person', 'sharing', 'data', 'receive', 'password', 'decrypt', 'data', 'basic', 'function', 'without', 'registering', 'e-mail', 'however', 'register', 'mail', 'block', 'decryption', 'encrypted', 'data', 'character', 'text', 'main', 'feature', 'function', 'block', 'data', 'decryption', 'even', 'password', 'delivered', 'person', 'account', 'account', 'registration', 'used', 'operational', 'purpose', 'retrieving', 'login', 'password', 'never', 'released', 'public']",Security  >  Personal security
7388,,"['safe', 'deposit', 'vault', 'provides', 'equivalent', 'physical', 'safe', 'deposit', 'box', 'bank', 'digital', 'content', 'allows', 'place', 'important', 'digital', 'content', 'living', 'trust', 'last', 'testament', 'various', 'power', 'attorney', 'hippa', 'release', 'inventory', 'physical', 'property', 'financial', 'account', 'password', 'etc.', 'place', 'family', 'friend', 'associate', 'locate', 'something', 'happen', 'home', 'digital', 'content', 'placed', 'vault', 'encrypted', 'protect', 'privacy', 'addition', 'content', 'also', 'digitally', 'signed', 'cryptographically', 'time', 'stamped', 'service', 'provide', 'proof', 'digital', 'content', 'removed', 'vault', 'signed', 'exact', 'copy', 'content', 'placed', 'vault', 'date', 'time', 'signed', 'placed', 'content', 'vault']",Security  >  Personal security
7410,,"['gotya', 'turn', 'camera', 'front', 'back', 'phone', 'remote-controlled', 'motion', 'detection', 'camera', 'gotya', 'automatically', 'take', 'picture', 'alert', 'anything', 'move', 'anywhere', 'involves', 'security', 'curiosity', 'interest', 'unlike', 'video', 'security', 'camera', 'record', 'send', 'lengthy', 'video', 'even', 'something', 'happened', 'second', 'gotya', 'operates', 'photo', 'surveillance', 'camera', 'send', 'picture', 'frame', 'something', 'happening', 'scene', 'gotya', 'capture', 'fps', 'wo', 'miss', 'thing', 'video', 'unchanged', 'scenery', 'still', 'picture', 'drain', 'power', 'pay', 'data', 'transfer', 'seeing', 'unchanged', 'picture', 'gotya', 'on-demand', 'snapshot', 'instead', 'using', 'gotya', 'spend', 'time', 'watching', 'fast', 'forwarding', 'full', 'video', 'clip', 'find', 'frame', 'interest', 'possible', 'gotyam', 'capture', 'give', 'frame', 'see', 'gotya', 'portable', 'motion', 'detection', 'camera', 'watch', 'thing', 'wherever', 'connect', 'gotya', 'cloud', 'service', 'remote', 'control', 'instant', 'snapshot', 'email/picture/sound', 'alert', 'cloud', 'photo', 'backup', 'picture', 'always', 'safe', 'gotya', 'perfect', 'old', 'device', 'motion', 'detection', 'camera', 'monitor', 'device', 'daily', 'gotya', '3rd', 'eye']",Security  >  Personal security
7608,,"['data', 'bank', 'hide', 'favorite', 'photo', 'hide', 'data', 'credit', 'card', 'atm', 'card', 'hide', 'phone', 'number', 'store', 'password', 'note', 'enter', '5-digit', 'security', 'code', 'protect', 'data', 'enter', 'second', 'pin', 'code', 'functionality', 'discover', 'privacy', 'policy', 'data', 'bank', 'collect', 'personal', 'information', 'user', 'right', 'decide', 'whether', 'store', 'data', 'within', 'data', 'stored', 'within', 'stored', 'data', 'entered', 'encrypted', 'algorithm', 'user', 'decide', 'whether', 'view', 'edit', 'delete', 'data', 'using', '5-digit', 'pin', 'code', 'data', 'bank', 'transmit', 'way', 'data', 'third', 'party', 'copy', 'privacy', 'statement', 'also', 'contained', 'within']",Security  >  Personal security
7935,,"['repeating', 'burglar', 'alarm']",Security  >  Personal security
7985,,"['forticlient', 'support', 'sslvpn', 'connection', 'fortigate', 'gateway', 'sslvpn', 'allows', 'create', 'secure', 'ssl', 'vpn', 'connection', 'device', 'fortigate', 'connection', 'fully', 'encrypted', 'traffic', 'sent', 'secure', 'tunnel', 'also', 'support', 'fortitoken', '2-factor', 'authentication']",Security
8004,,"['ransomdefender', 'must', 'also', 'installed', 'uwp', 'desktop', 'interact', 'screen', 'output', 'go', 'download', 'desktop', 'installed', 'uwp', 'executed', 'first', 'time', 'desktop', 'installed', 'uwp', 'display', 'screen', 'running', 'specific', 'screen', 'desktop', 'ransomdefender', 'security', 'center', 'view', 'protection', 'status', 'protection', 'ransomdefender', 'technical', 'ransomdefender', 'security', 'center', 'alone', 'protect', 'window', 'device', 'threat']",Security
8035,,"['thanks', 'user', 'making', 'u', 'window', 'store', 'no.1', 'file', 'encrypter', 'simple', 'easy', 'file', 'locker', 'lock', 'valuable/secret', 'file', 'password', 'nobody', 'open', 'file', 'without', 'password', 'since', 'program', 'store', 'password', 'server', 'cracker', 'program', 'work', 'crack', 'enjoy']",Security  >  Personal security
8237,,"['scan', 'file', 'cloud', 'scan', 'service', 'nano', 'antivirus', 'moreover', 'desktop', 'version', 'nano', 'antivirus', 'installed', 'device', 'nano', 'antivirus', 'sky', 'scan', 'functional', 'tool', 'specially', 'designed', 'window', 'make', 'control', 'antiviral', 'protection', 'extremely', 'easy']",Security
8862,,"['keygen', 'window', 'offline', 'open', 'source', 'password', 'generator', 'service']",Security  >  Personal security
9138,,"['important', 'application', 'document', 'viewer', 'requires', 'connectivity', 'rms', 'rendering', 'server', 'running', 'corporate', 'network', 'please', 'read', 'requirement', 'section', 'rms', 'viewer', 'enables', 'window', 'rt', 'client', 'consume', 'microsoft', 'window', 'right', 'management', 'protected', 'document', 'recieved', 'mail', 'application', 'detail', 'window', 'information', 'right', 'management', 'protects', 'typical', 'office', 'document', 'using', 'strong', 'encryption', 'allows', 'document', 'dedicated', 'enrolled', 'microsoft', 'window', 'machine', 'nature', 'document', 'critical', 'corporation', 'enable', 'employee', 'consume', 'document', 'also', 'corporate', 'enabled', 'mobile', 'device', 'smartphones', 'tablet', 'able', 'informed', 'time', 'travelling', 'rms', 'viewer', 'register', 'file', 'type', 'available', 'rms', 'right', 'management', 'protection', 'detected', 'mobile', 'sends', 'protected', 'document', 'rms', 'rendering', 'server', 'hosted', 'corporate', 'network', 'rms', 'rendering', 'server', 'decrypt', 'convert', 'document', 'user', 'permission', 'view', 'document', 'converted', 'document', 'received', 'mobile', 'displayed', 'within', 'viewer', 'allow', 'print', 'forward', 'protected', 'document', 'document', 'stored', 'device', 'strong', 'encryption', 'order', 'viewed', 'later', 'even', 'offline', 'requirement', 'glueckkanja.com', 'rms', 'rendering', 'server', 'deployed', 'corporate', 'network', 'microsoft', 'active', 'directory', 'right', 'management', 'service', 'ad', 'rms', 'server', 'microsoft', 'window', 'rt', 'microsoft', 'window']",Security
9187,,"['manage', 'password', 'securely', 'single', 'master', 'password', 'select', 'used', 'encrypt', 'password', 'collection', 'using', 'aes-256', 'encryption', 'master', 'password', 'never', 'stored', 'backup', 'restore', 'encrypted', 'password', 'onedrive', 'even', 'backup', 'computer', 'tablet', 'window', 'phone', 'restore', 'another', 'predefined', 'category', 'password', 'create', 'language', 'choice', 'password', 'padlock', 'completely', 'ad']",Security  >  Personal security
9206,,"['spy', 'tool', 'spy', 'unveil', 'secret', 'mystery', 'surround', 'spy', 'take', 'realistic', 'lock', 'screen', 'others', 'think', 'typing', 'password', 'make', 'secret', 'recording', 'capture', 'picture', 'video', 'audio', 'without', 'gaining', 'suspicion', 'anybody', 'disguise', 'lock', 'screen', 'enabling', 'capture', 'photo', 'video', 'record', 'audio', 'spy', 'clock', 'disguise', 'clock', 'screen', 'enabling', 'capture', 'photo', 'video', 'record', 'audio', 'easy', 'setup', 'easy', 'save', 'medium', 'motion', 'detection', 'timer', 'setup', 'recording', 'video', 'stop', 'recording', 'period', 'time', 'whenever', 'left', 'table', 'edit', 'audio', 'video', 'special', 'feature', '~burst', 'mode', 'support', 'following', 'file', 'type', 'image', 'jpeg', 'png', 'audio', 'wav', 'video', 'mov']",Security  >  Personal security
9208,,"['faster', 'shredder', 'allows', 'permanently', 'destroy', 'file', 'content', 'wipe', 'previously', 'used', 'storage', 'space', 'secret', 'data', 'ca', 'restored', 'even', 'advanced', 'recovery', 'tool', 'deleting', 'file', 'directory', 'remove', 'content', 'recovery', 'tool', 'used', 'restore', 'previous', 'content', 'shredder8', 'allows', 'destroy', 'file', 'content', 'prior', 'deleting', 'file', 'directory', 'shredder8', 'also', 'allows', 'clean', 'existing', 'space', 'storage', 'device', 'old', 'file', 'content', 'may', 'still', 'exist', 'choose', 'variety', 'standard', 'cleaning', 'algorithm', 'u.s', 'dod', '5220.22-m', 'british', 'hmg', 'is5', 'enhanced', 'russian', 'gost', 'p50739-95', 'german', 'vsitr', 'quick', 'shred', 'enough', 'ssd', 'based', 'storage', 'device', 'usb', 'flash', 'drive']",Security  >  Personal security
